cve_ent,entidad,anio,trimestre,periodo,fecha_cierre,indice_shf,var_anual_pct
17,Morelos,2007,3,2007T3,2007-09-30,58.6,9.25
17,Morelos,2007,4,2007T4,2007-12-31,58.85,9.67
17,Morelos,2008,1,2008T1,2008-03-31,60.12,8.76
17,Morelos,2008,2,2008T2,2008-06-30,61.83,8.15
17,Morelos,2008,3,2008T3,2008-09-30,63.5,8.36
17,Morelos,2008,4,2008T4,2008-12-31,64.19,9.07
17,Morelos,2009,1,2009T1,2009-03-31,64.91,7.97
17,Morelos,2009,2,2009T2,2009-06-30,65.58,6.07
17,Morelos,2009,3,2009T3,2009-09-30,65.64,3.37
17,Morelos,2009,4,2009T4,2009-12-31,65.73,2.4
17,Morelos,2010,1,2010T1,2010-03-31,66.59,2.59
17,Morelos,2010,2,2010T2,2010-06-30,67.45,2.85
17,Morelos,2010,3,2010T3,2010-09-30,68.14,3.81
17,Morelos,2010,4,2010T4,2010-12-31,68.6,4.37
17,Morelos,2011,1,2011T1,2011-03-31,69.74,4.73
17,Morelos,2011,2,2011T2,2011-06-30,70.81,4.98
17,Morelos,2011,3,2011T3,2011-09-30,71.66,5.17
17,Morelos,2011,4,2011T4,2011-12-31,72.22,5.28
17,Morelos,2012,1,2012T1,2012-03-31,72.59,4.09
17,Morelos,2012,2,2012T2,2012-06-30,72.95,3.02
17,Morelos,2012,3,2012T3,2012-09-30,73.51,2.58
17,Morelos,2012,4,2012T4,2012-12-31,74.12,2.63
17,Morelos,2013,1,2013T1,2013-03-31,75.32,3.76
17,Morelos,2013,2,2013T2,2013-06-30,76.57,4.96
17,Morelos,2013,3,2013T3,2013-09-30,78.09,6.23
17,Morelos,2013,4,2013T4,2013-12-31,79.18,6.83
17,Morelos,2014,1,2014T1,2014-03-31,80.5,6.88
17,Morelos,2014,2,2014T2,2014-06-30,81.35,6.24
17,Morelos,2014,3,2014T3,2014-09-30,81.89,4.87
17,Morelos,2014,4,2014T4,2014-12-31,82.73,4.48
17,Morelos,2015,1,2015T1,2015-03-31,84.07,4.43
17,Morelos,2015,2,2015T2,2015-06-30,86.81,6.71
17,Morelos,2015,3,2015T3,2015-09-30,89.27,9.01
17,Morelos,2015,4,2015T4,2015-12-31,90.38,9.25
17,Morelos,2016,1,2016T1,2016-03-31,91.44,8.77
17,Morelos,2016,2,2016T2,2016-06-30,93.27,7.44
17,Morelos,2016,3,2016T3,2016-09-30,94.65,6.03
17,Morelos,2016,4,2016T4,2016-12-31,95.57,5.74
17,Morelos,2017,1,2017T1,2017-03-31,97.89,7.05
17,Morelos,2017,2,2017T2,2017-06-30,99.44,6.62
17,Morelos,2017,3,2017T3,2017-09-30,100.79,6.49
17,Morelos,2017,4,2017T4,2017-12-31,101.89,6.61
17,Morelos,2018,1,2018T1,2018-03-31,104.44,6.69
17,Morelos,2018,2,2018T2,2018-06-30,106.64,7.24
17,Morelos,2018,3,2018T3,2018-09-30,108.88,8.03
17,Morelos,2018,4,2018T4,2018-12-31,110.74,8.69
17,Morelos,2019,1,2019T1,2019-03-31,112.87,8.07
17,Morelos,2019,2,2019T2,2019-06-30,115.06,7.9
17,Morelos,2019,3,2019T3,2019-09-30,116.74,7.22
17,Morelos,2019,4,2019T4,2019-12-31,118.38,6.9
17,Morelos,2020,1,2020T1,2020-03-31,120.22,6.51
17,Morelos,2020,2,2020T2,2020-06-30,121.22,5.35
17,Morelos,2020,3,2020T3,2020-09-30,121.67,4.22
17,Morelos,2020,4,2020T4,2020-12-31,123.2,4.07
17,Morelos,2021,1,2021T1,2021-03-31,127.28,5.87
17,Morelos,2021,2,2021T2,2021-06-30,131.34,8.35
17,Morelos,2021,3,2021T3,2021-09-30,134.67,10.68
17,Morelos,2021,4,2021T4,2021-12-31,137.59,11.68
17,Morelos,2022,1,2022T1,2022-03-31,140.69,10.54
17,Morelos,2022,2,2022T2,2022-06-30,144.18,9.78
17,Morelos,2022,3,2022T3,2022-09-30,148.39,10.19
17,Morelos,2022,4,2022T4,2022-12-31,149.89,8.94
17,Morelos,2023,1,2023T1,2023-03-31,153.07,8.8
17,Morelos,2023,2,2023T2,2023-06-30,156.4,8.48
17,Morelos,2023,3,2023T3,2023-09-30,158.76,6.99
17,Morelos,2023,4,2023T4,2023-12-31,160.44,7.04
17,Morelos,2024,1,2024T1,2024-03-31,166.53,8.79
17,Morelos,2024,2,2024T2,2024-06-30,171.54,9.68
17,Morelos,2024,3,2024T3,2024-09-30,175.75,10.7
17,Morelos,2024,4,2024T4,2024-12-31,179.37,11.8
17,Morelos,2025,1,2025T1,2025-03-31,184.29,10.66
17,Morelos,2025,2,2025T2,2025-06-30,190.34,10.96
17,Morelos,2025,3,2025T3,2025-09-30,195.25,11.1
17,Morelos,2025,4,2025T4,2025-12-31,198.94,10.91
17,Morelos,2026,1,2026T1,2026-03-31,200.84,8.98
17,Morelos,2026,2,2026T2,2026-06-30,200.43,5.3
18,Nayarit,2005,1,2005T1,2005-03-31,51.73,
18,Nayarit,2005,2,2005T2,2005-06-30,53.54,
18,Nayarit,2005,3,2005T3,2005-09-30,54.27,
18,Nayarit,2005,4,2005T4,2005-12-31,54.45,
18,Nayarit,2006,1,2006T1,2006-03-31,55.61,7.5
18,Nayarit,2006,2,2006T2,2006-06-30,56.97,6.41
18,Nayarit,2006,3,2006T3,2006-09-30,57.79,6.49
18,Nayarit,2006,4,2006T4,2006-12-31,57.96,6.45
18,Nayarit,2007,1,2007T1,2007-03-31,59.91,7.73
18,Nayarit,2007,2,2007T2,2007-06-30,61.68,8.27
18,Nayarit,2007,3,2007T3,2007-09-30,62.97,8.96
18,Nayarit,2007,4,2007T4,2007-12-31,63.13,8.92
18,Nayarit,2008,1,2008T1,2008-03-31,64.38,7.46
18,Nayarit,2008,2,2008T2,2008-06-30,66.29,7.47
18,Nayarit,2008,3,2008T3,2008-09-30,68.1,8.15
18,Nayarit,2008,4,2008T4,2008-12-31,68.45,8.43
18,Nayarit,2009,1,2009T1,2009-03-31,69.26,7.58
18,Nayarit,2009,2,2009T2,2009-06-30,70.02,5.63
18,Nayarit,2009,3,2009T3,2009-09-30,70.05,2.86
18,Nayarit,2009,4,2009T4,2009-12-31,69.83,2.02
18,Nayarit,2010,1,2010T1,2010-03-31,70.11,1.23
18,Nayarit,2010,2,2010T2,2010-06-30,70.67,0.93
18,Nayarit,2010,3,2010T3,2010-09-30,71.31,1.8
18,Nayarit,2010,4,2010T4,2010-12-31,72.11,3.27
18,Nayarit,2011,1,2011T1,2011-03-31,73.63,5.02
18,Nayarit,2011,2,2011T2,2011-06-30,74.72,5.73
18,Nayarit,2011,3,2011T3,2011-09-30,75.41,5.75
18,Nayarit,2011,4,2011T4,2011-12-31,75.91,5.27
18,Nayarit,2012,1,2012T1,2012-03-31,76.15,3.42
18,Nayarit,2012,2,2012T2,2012-06-30,76.41,2.26
18,Nayarit,2012,3,2012T3,2012-09-30,77.16,2.32
18,Nayarit,2012,4,2012T4,2012-12-31,77.73,2.4
18,Nayarit,2013,1,2013T1,2013-03-31,78.72,3.37
18,Nayarit,2013,2,2013T2,2013-06-30,79.68,4.28
18,Nayarit,2013,3,2013T3,2013-09-30,80.24,3.99
18,Nayarit,2013,4,2013T4,2013-12-31,80.22,3.2
18,Nayarit,2014,1,2014T1,2014-03-31,80.75,2.58
18,Nayarit,2014,2,2014T2,2014-06-30,80.72,1.31
18,Nayarit,2014,3,2014T3,2014-09-30,80.72,0.6
18,Nayarit,2014,4,2014T4,2014-12-31,81.43,1.51
18,Nayarit,2015,1,2015T1,2015-03-31,82.65,2.35
18,Nayarit,2015,2,2015T2,2015-06-30,85.3,5.67
18,Nayarit,2015,3,2015T3,2015-09-30,87.57,8.49
18,Nayarit,2015,4,2015T4,2015-12-31,88.27,8.4
18,Nayarit,2016,1,2016T1,2016-03-31,89.33,8.08
18,Nayarit,2016,2,2016T2,2016-06-30,91.35,7.09
18,Nayarit,2016,3,2016T3,2016-09-30,93.11,6.33
18,Nayarit,2016,4,2016T4,2016-12-31,94.3,6.83
18,Nayarit,2017,1,2017T1,2017-03-31,97.12,8.72
18,Nayarit,2017,2,2017T2,2017-06-30,99.25,8.65
18,Nayarit,2017,3,2017T3,2017-09-30,100.96,8.43
18,Nayarit,2017,4,2017T4,2017-12-31,102.67,8.88
18,Nayarit,2018,1,2018T1,2018-03-31,105.41,8.54
18,Nayarit,2018,2,2018T2,2018-06-30,107.56,8.37
18,Nayarit,2018,3,2018T3,2018-09-30,110.24,9.19
18,Nayarit,2018,4,2018T4,2018-12-31,113.08,10.14
18,Nayarit,2019,1,2019T1,2019-03-31,116.04,10.08
18,Nayarit,2019,2,2019T2,2019-06-30,118.81,10.46
18,Nayarit,2019,3,2019T3,2019-09-30,120.96,9.72
18,Nayarit,2019,4,2019T4,2019-12-31,122.75,8.55
18,Nayarit,2020,1,2020T1,2020-03-31,124.87,7.61
18,Nayarit,2020,2,2020T2,2020-06-30,126.82,6.74
18,Nayarit,2020,3,2020T3,2020-09-30,128.9,6.56
18,Nayarit,2020,4,2020T4,2020-12-31,131.96,7.5
18,Nayarit,2021,1,2021T1,2021-03-31,136.48,9.3
18,Nayarit,2021,2,2021T2,2021-06-30,140.76,10.99
18,Nayarit,2021,3,2021T3,2021-09-30,144.6,12.18
18,Nayarit,2021,4,2021T4,2021-12-31,148.19,12.3
18,Nayarit,2022,1,2022T1,2022-03-31,153.17,12.23
18,Nayarit,2022,2,2022T2,2022-06-30,159.02,12.97
18,Nayarit,2022,3,2022T3,2022-09-30,165.48,14.44
18,Nayarit,2022,4,2022T4,2022-12-31,170.33,14.94
18,Nayarit,2023,1,2023T1,2023-03-31,175.57,14.62
18,Nayarit,2023,2,2023T2,2023-06-30,181.1,13.89
18,Nayarit,2023,3,2023T3,2023-09-30,185.86,12.32
18,Nayarit,2023,4,2023T4,2023-12-31,190.37,11.77
18,Nayarit,2024,1,2024T1,2024-03-31,195.88,11.57
18,Nayarit,2024,2,2024T2,2024-06-30,200.1,10.49
18,Nayarit,2024,3,2024T3,2024-09-30,205.12,10.36
18,Nayarit,2024,4,2024T4,2024-12-31,209.91,10.26
18,Nayarit,2025,1,2025T1,2025-03-31,217.02,10.79
18,Nayarit,2025,2,2025T2,2025-06-30,225.33,12.61
18,Nayarit,2025,3,2025T3,2025-09-30,232.12,13.16
18,Nayarit,2025,4,2025T4,2025-12-31,237.09,12.95
18,Nayarit,2026,1,2026T1,2026-03-31,242.41,11.7
18,Nayarit,2026,2,2026T2,2026-06-30,246.82,9.54
19,Nuevo León,2005,1,2005T1,2005-03-31,50.9,
19,Nuevo León,2005,2,2005T2,2005-06-30,52.7,
19,Nuevo León,2005,3,2005T3,2005-09-30,53.72,
19,Nuevo León,2005,4,2005T4,2005-12-31,53.57,
19,Nuevo León,2006,1,2006T1,2006-03-31,54.72,7.5
19,Nuevo León,2006,2,2006T2,2006-06-30,56.15,6.55
19,Nuevo León,2006,3,2006T3,2006-09-30,56.71,5.57
19,Nuevo León,2006,4,2006T4,2006-12-31,57.07,6.53
19,Nuevo León,2007,1,2007T1,2007-03-31,58.67,7.22
19,Nuevo León,2007,2,2007T2,2007-06-30,60.23,7.27
19,Nuevo León,2007,3,2007T3,2007-09-30,61.59,8.61
19,Nuevo León,2007,4,2007T4,2007-12-31,61.66,8.04
19,Nuevo León,2008,1,2008T1,2008-03-31,62.65,6.78
19,Nuevo León,2008,2,2008T2,2008-06-30,64.52,7.12
19,Nuevo León,2008,3,2008T3,2008-09-30,66.26,7.58
19,Nuevo León,2008,4,2008T4,2008-12-31,66.86,8.43
19,Nuevo León,2009,1,2009T1,2009-03-31,67.79,8.2
19,Nuevo León,2009,2,2009T2,2009-06-30,68.67,6.43
19,Nuevo León,2009,3,2009T3,2009-09-30,68.89,3.97
19,Nuevo León,2009,4,2009T4,2009-12-31,68.84,2.96
19,Nuevo León,2010,1,2010T1,2010-03-31,69.14,1.99
19,Nuevo León,2010,2,2010T2,2010-06-30,69.52,1.24
19,Nuevo León,2010,3,2010T3,2010-09-30,69.89,1.45
19,Nuevo León,2010,4,2010T4,2010-12-31,70.46,2.35
19,Nuevo León,2011,1,2011T1,2011-03-31,71.45,3.34
19,Nuevo León,2011,2,2011T2,2011-06-30,72.39,4.13
19,Nuevo León,2011,3,2011T3,2011-09-30,73.1,4.59
19,Nuevo León,2011,4,2011T4,2011-12-31,73.62,4.48
19,Nuevo León,2012,1,2012T1,2012-03-31,73.93,3.47
19,Nuevo León,2012,2,2012T2,2012-06-30,74.13,2.4
19,Nuevo León,2012,3,2012T3,2012-09-30,74.69,2.18
19,Nuevo León,2012,4,2012T4,2012-12-31,75.13,2.05
19,Nuevo León,2013,1,2013T1,2013-03-31,76.29,3.19
19,Nuevo León,2013,2,2013T2,2013-06-30,77.59,4.67
19,Nuevo León,2013,3,2013T3,2013-09-30,78.36,4.91
19,Nuevo León,2013,4,2013T4,2013-12-31,78.63,4.66
19,Nuevo León,2014,1,2014T1,2014-03-31,79.42,4.1
19,Nuevo León,2014,2,2014T2,2014-06-30,79.46,2.41
19,Nuevo León,2014,3,2014T3,2014-09-30,79.85,1.9
19,Nuevo León,2014,4,2014T4,2014-12-31,80.84,2.81
19,Nuevo León,2015,1,2015T1,2015-03-31,82.3,3.63
19,Nuevo León,2015,2,2015T2,2015-06-30,85.24,7.27
19,Nuevo León,2015,3,2015T3,2015-09-30,87.85,10.02
19,Nuevo León,2015,4,2015T4,2015-12-31,88.77,9.81
19,Nuevo León,2016,1,2016T1,2016-03-31,89.73,9.03
19,Nuevo León,2016,2,2016T2,2016-06-30,91.47,7.31
19,Nuevo León,2016,3,2016T3,2016-09-30,92.91,5.76
19,Nuevo León,2016,4,2016T4,2016-12-31,94.02,5.91
19,Nuevo León,2017,1,2017T1,2017-03-31,96.77,7.85
19,Nuevo León,2017,2,2017T2,2017-06-30,98.98,8.21
19,Nuevo León,2017,3,2017T3,2017-09-30,101.04,8.75
19,Nuevo León,2017,4,2017T4,2017-12-31,103.21,9.77
19,Nuevo León,2018,1,2018T1,2018-03-31,106.11,9.65
19,Nuevo León,2018,2,2018T2,2018-06-30,108.45,9.57
19,Nuevo León,2018,3,2018T3,2018-09-30,111.11,9.97
19,Nuevo León,2018,4,2018T4,2018-12-31,113.52,9.99
19,Nuevo León,2019,1,2019T1,2019-03-31,116.17,9.48
19,Nuevo León,2019,2,2019T2,2019-06-30,118.77,9.52
19,Nuevo León,2019,3,2019T3,2019-09-30,120.67,8.6
19,Nuevo León,2019,4,2019T4,2019-12-31,122.61,8.01
19,Nuevo León,2020,1,2020T1,2020-03-31,124.8,7.43
19,Nuevo León,2020,2,2020T2,2020-06-30,126.85,6.8
19,Nuevo León,2020,3,2020T3,2020-09-30,129.01,6.91
19,Nuevo León,2020,4,2020T4,2020-12-31,131.35,7.13
19,Nuevo León,2021,1,2021T1,2021-03-31,135.14,8.29
19,Nuevo León,2021,2,2021T2,2021-06-30,138.29,9.02
19,Nuevo León,2021,3,2021T3,2021-09-30,140.42,8.84
19,Nuevo León,2021,4,2021T4,2021-12-31,142.35,8.37
19,Nuevo León,2022,1,2022T1,2022-03-31,145.69,7.81
19,Nuevo León,2022,2,2022T2,2022-06-30,149.59,8.17
19,Nuevo León,2022,3,2022T3,2022-09-30,153.94,9.63
19,Nuevo León,2022,4,2022T4,2022-12-31,157.08,10.35
19,Nuevo León,2023,1,2023T1,2023-03-31,161.77,11.04
19,Nuevo León,2023,2,2023T2,2023-06-30,166.62,11.38
19,Nuevo León,2023,3,2023T3,2023-09-30,171.19,11.21
19,Nuevo León,2023,4,2023T4,2023-12-31,175.6,11.79
19,Nuevo León,2024,1,2024T1,2024-03-31,181.15,11.98
19,Nuevo León,2024,2,2024T2,2024-06-30,185.4,11.27
19,Nuevo León,2024,3,2024T3,2024-09-30,189.68,10.8
19,Nuevo León,2024,4,2024T4,2024-12-31,193.13,9.98
19,Nuevo León,2025,1,2025T1,2025-03-31,198.22,9.42
19,Nuevo León,2025,2,2025T2,2025-06-30,203.9,9.98
19,Nuevo León,2025,3,2025T3,2025-09-30,208.77,10.06
19,Nuevo León,2025,4,2025T4,2025-12-31,212.56,10.06
19,Nuevo León,2026,1,2026T1,2026-03-31,216.29,9.12
19,Nuevo León,2026,2,2026T2,2026-06-30,219.31,7.56
20,Oaxaca,2005,1,2005T1,2005-03-31,51.27,
20,Oaxaca,2005,2,2005T2,2005-06-30,52.28,
20,Oaxaca,2005,3,2005T3,2005-09-30,53.32,
20,Oaxaca,2005,4,2005T4,2005-12-31,53.25,
20,Oaxaca,2006,1,2006T1,2006-03-31,54.79,6.87
20,Oaxaca,2006,2,2006T2,2006-06-30,56.61,8.28
20,Oaxaca,2006,3,2006T3,2006-09-30,57.68,8.18
20,Oaxaca,2006,4,2006T4,2006-12-31,58.08,9.07
20,Oaxaca,2007,1,2007T1,2007-03-31,59.36,8.34
20,Oaxaca,2007,2,2007T2,2007-06-30,60.75,7.31
20,Oaxaca,2007,3,2007T3,2007-09-30,61.92,7.35
20,Oaxaca,2007,4,2007T4,2007-12-31,61.72,6.27
20,Oaxaca,2008,1,2008T1,2008-03-31,62.34,5.02
20,Oaxaca,2008,2,2008T2,2008-06-30,63.68,4.82
20,Oaxaca,2008,3,2008T3,2008-09-30,64.62,4.36
20,Oaxaca,2008,4,2008T4,2008-12-31,65.15,5.56
20,Oaxaca,2009,1,2009T1,2009-03-31,65.99,5.85
20,Oaxaca,2009,2,2009T2,2009-06-30,66.92,5.09
20,Oaxaca,2009,3,2009T3,2009-09-30,66.96,3.62
20,Oaxaca,2009,4,2009T4,2009-12-31,66.32,1.8
20,Oaxaca,2010,1,2010T1,2010-03-31,66.41,0.64
20,Oaxaca,2010,2,2010T2,2010-06-30,66.66,-0.39
20,Oaxaca,2010,3,2010T3,2010-09-30,67.42,0.69
20,Oaxaca,2010,4,2010T4,2010-12-31,68.5,3.29
20,Oaxaca,2011,1,2011T1,2011-03-31,70.03,5.45
20,Oaxaca,2011,2,2011T2,2011-06-30,71.47,7.22
20,Oaxaca,2011,3,2011T3,2011-09-30,72.43,7.43
20,Oaxaca,2011,4,2011T4,2011-12-31,73.17,6.82
20,Oaxaca,2012,1,2012T1,2012-03-31,73.52,4.98
20,Oaxaca,2012,2,2012T2,2012-06-30,73.69,3.11
20,Oaxaca,2012,3,2012T3,2012-09-30,74.13,2.35
20,Oaxaca,2012,4,2012T4,2012-12-31,74.8,2.23
20,Oaxaca,2013,1,2013T1,2013-03-31,76.21,3.66
20,Oaxaca,2013,2,2013T2,2013-06-30,78.03,5.89
20,Oaxaca,2013,3,2013T3,2013-09-30,79.41,7.12
20,Oaxaca,2013,4,2013T4,2013-12-31,80.17,7.18
20,Oaxaca,2014,1,2014T1,2014-03-31,81.26,6.63
20,Oaxaca,2014,2,2014T2,2014-06-30,81.65,4.64
20,Oaxaca,2014,3,2014T3,2014-09-30,82.46,3.84
20,Oaxaca,2014,4,2014T4,2014-12-31,83.5,4.15
20,Oaxaca,2015,1,2015T1,2015-03-31,85.02,4.63
20,Oaxaca,2015,2,2015T2,2015-06-30,87.79,7.52
20,Oaxaca,2015,3,2015T3,2015-09-30,90.39,9.62
20,Oaxaca,2015,4,2015T4,2015-12-31,91.25,9.28
20,Oaxaca,2016,1,2016T1,2016-03-31,92.04,8.26
20,Oaxaca,2016,2,2016T2,2016-06-30,93.63,6.65
20,Oaxaca,2016,3,2016T3,2016-09-30,94.62,4.68
20,Oaxaca,2016,4,2016T4,2016-12-31,95.07,4.19
20,Oaxaca,2017,1,2017T1,2017-03-31,97.28,5.69
20,Oaxaca,2017,2,2017T2,2017-06-30,99.12,5.86
20,Oaxaca,2017,3,2017T3,2017-09-30,100.83,6.56
20,Oaxaca,2017,4,2017T4,2017-12-31,102.76,8.09
20,Oaxaca,2018,1,2018T1,2018-03-31,105.44,8.39
20,Oaxaca,2018,2,2018T2,2018-06-30,107.38,8.33
20,Oaxaca,2018,3,2018T3,2018-09-30,109.15,8.25
20,Oaxaca,2018,4,2018T4,2018-12-31,110.9,7.92
20,Oaxaca,2019,1,2019T1,2019-03-31,113.01,7.18
20,Oaxaca,2019,2,2019T2,2019-06-30,114.99,7.09
20,Oaxaca,2019,3,2019T3,2019-09-30,116.8,7.01
20,Oaxaca,2019,4,2019T4,2019-12-31,118.41,6.77
20,Oaxaca,2020,1,2020T1,2020-03-31,120.26,6.42
20,Oaxaca,2020,2,2020T2,2020-06-30,121.81,5.93
20,Oaxaca,2020,3,2020T3,2020-09-30,123.27,5.54
20,Oaxaca,2020,4,2020T4,2020-12-31,125.45,5.95
20,Oaxaca,2021,1,2021T1,2021-03-31,128.92,7.2
20,Oaxaca,2021,2,2021T2,2021-06-30,131.94,8.32
20,Oaxaca,2021,3,2021T3,2021-09-30,133.62,8.4
20,Oaxaca,2021,4,2021T4,2021-12-31,134.63,7.32
20,Oaxaca,2022,1,2022T1,2022-03-31,136.76,6.08
20,Oaxaca,2022,2,2022T2,2022-06-30,139.75,5.92
20,Oaxaca,2022,3,2022T3,2022-09-30,143.17,7.15
20,Oaxaca,2022,4,2022T4,2022-12-31,145.43,8.02
20,Oaxaca,2023,1,2023T1,2023-03-31,149.0,8.95
20,Oaxaca,2023,2,2023T2,2023-06-30,151.97,8.74
20,Oaxaca,2023,3,2023T3,2023-09-30,155.62,8.7
20,Oaxaca,2023,4,2023T4,2023-12-31,159.42,9.62
20,Oaxaca,2024,1,2024T1,2024-03-31,165.38,10.99
20,Oaxaca,2024,2,2024T2,2024-06-30,170.74,12.35
20,Oaxaca,2024,3,2024T3,2024-09-30,174.68,12.25
20,Oaxaca,2024,4,2024T4,2024-12-31,177.53,11.36
20,Oaxaca,2025,1,2025T1,2025-03-31,180.65,9.23
20,Oaxaca,2025,2,2025T2,2025-06-30,183.77,7.63
20,Oaxaca,2025,3,2025T3,2025-09-30,186.55,6.8
20,Oaxaca,2025,4,2025T4,2025-12-31,189.21,6.58
20,Oaxaca,2026,1,2026T1,2026-03-31,192.9,6.78
20,Oaxaca,2026,2,2026T2,2026-06-30,196.61,6.99
21,Puebla,2005,1,2005T1,2005-03-31,50.35,
21,Puebla,2005,2,2005T2,2005-06-30,51.65,
21,Puebla,2005,3,2005T3,2005-09-30,52.54,
21,Puebla,2005,4,2005T4,2005-12-31,52.38,
21,Puebla,2006,1,2006T1,2006-03-31,53.72,6.69
21,Puebla,2006,2,2006T2,2006-06-30,55.49,7.43
21,Puebla,2006,3,2006T3,2006-09-30,56.59,7.71
21,Puebla,2006,4,2006T4,2006-12-31,57.13,9.07
21,Puebla,2007,1,2007T1,2007-03-31,58.36,8.64
21,Puebla,2007,2,2007T2,2007-06-30,59.75,7.68
21,Puebla,2007,3,2007T3,2007-09-30,60.9,7.62
21,Puebla,2007,4,2007T4,2007-12-31,60.7,6.25
21,Puebla,2008,1,2008T1,2008-03-31,61.15,4.78
21,Puebla,2008,2,2008T2,2008-06-30,62.64,4.84
21,Puebla,2008,3,2008T3,2008-09-30,63.86,4.86
21,Puebla,2008,4,2008T4,2008-12-31,64.48,6.23
21,Puebla,2009,1,2009T1,2009-03-31,65.54,7.18
21,Puebla,2009,2,2009T2,2009-06-30,66.66,6.42
21,Puebla,2009,3,2009T3,2009-09-30,66.76,4.54
21,Puebla,2009,4,2009T4,2009-12-31,66.15,2.59
21,Puebla,2010,1,2010T1,2010-03-31,66.25,1.08
21,Puebla,2010,2,2010T2,2010-06-30,66.44,-0.33
21,Puebla,2010,3,2010T3,2010-09-30,67.06,0.45
21,Puebla,2010,4,2010T4,2010-12-31,68.12,2.98
21,Puebla,2011,1,2011T1,2011-03-31,69.57,5.01
21,Puebla,2011,2,2011T2,2011-06-30,70.73,6.46
21,Puebla,2011,3,2011T3,2011-09-30,71.47,6.58
21,Puebla,2011,4,2011T4,2011-12-31,71.98,5.67
21,Puebla,2012,1,2012T1,2012-03-31,72.15,3.71
21,Puebla,2012,2,2012T2,2012-06-30,72.37,2.32
21,Puebla,2012,3,2012T3,2012-09-30,72.9,2.0
21,Puebla,2012,4,2012T4,2012-12-31,73.67,2.35
21,Puebla,2013,1,2013T1,2013-03-31,74.99,3.94
21,Puebla,2013,2,2013T2,2013-06-30,76.58,5.82
21,Puebla,2013,3,2013T3,2013-09-30,77.85,6.79
21,Puebla,2013,4,2013T4,2013-12-31,78.41,6.43
21,Puebla,2014,1,2014T1,2014-03-31,79.31,5.76
21,Puebla,2014,2,2014T2,2014-06-30,79.5,3.81
21,Puebla,2014,3,2014T3,2014-09-30,79.94,2.68
21,Puebla,2014,4,2014T4,2014-12-31,80.76,3.0
21,Puebla,2015,1,2015T1,2015-03-31,82.25,3.71
21,Puebla,2015,2,2015T2,2015-06-30,85.18,7.14
21,Puebla,2015,3,2015T3,2015-09-30,88.07,10.17
21,Puebla,2015,4,2015T4,2015-12-31,89.34,10.62
21,Puebla,2016,1,2016T1,2016-03-31,90.52,10.05
21,Puebla,2016,2,2016T2,2016-06-30,92.34,8.41
21,Puebla,2016,3,2016T3,2016-09-30,93.65,6.34
21,Puebla,2016,4,2016T4,2016-12-31,94.52,5.8
21,Puebla,2017,1,2017T1,2017-03-31,97.03,7.19
21,Puebla,2017,2,2017T2,2017-06-30,99.04,7.26
21,Puebla,2017,3,2017T3,2017-09-30,100.95,7.79
21,Puebla,2017,4,2017T4,2017-12-31,102.99,8.96
21,Puebla,2018,1,2018T1,2018-03-31,105.87,9.11
21,Puebla,2018,2,2018T2,2018-06-30,108.2,9.25
21,Puebla,2018,3,2018T3,2018-09-30,110.44,9.4
21,Puebla,2018,4,2018T4,2018-12-31,112.74,9.47
21,Puebla,2019,1,2019T1,2019-03-31,115.16,8.77
21,Puebla,2019,2,2019T2,2019-06-30,117.37,8.48
21,Puebla,2019,3,2019T3,2019-09-30,119.6,8.29
21,Puebla,2019,4,2019T4,2019-12-31,121.63,7.89
21,Puebla,2020,1,2020T1,2020-03-31,123.72,7.43
21,Puebla,2020,2,2020T2,2020-06-30,125.67,7.07
21,Puebla,2020,3,2020T3,2020-09-30,127.44,6.56
21,Puebla,2020,4,2020T4,2020-12-31,129.96,6.85
21,Puebla,2021,1,2021T1,2021-03-31,133.72,8.08
21,Puebla,2021,2,2021T2,2021-06-30,137.13,9.12
21,Puebla,2021,3,2021T3,2021-09-30,139.7,9.62
21,Puebla,2021,4,2021T4,2021-12-31,141.75,9.07
21,Puebla,2022,1,2022T1,2022-03-31,144.83,8.31
21,Puebla,2022,2,2022T2,2022-06-30,148.47,8.27
21,Puebla,2022,3,2022T3,2022-09-30,151.82,8.68
21,Puebla,2022,4,2022T4,2022-12-31,152.78,7.78
21,Puebla,2023,1,2023T1,2023-03-31,155.42,7.31
21,Puebla,2023,2,2023T2,2023-06-30,158.15,6.52
21,Puebla,2023,3,2023T3,2023-09-30,161.52,6.39
21,Puebla,2023,4,2023T4,2023-12-31,165.2,8.13
21,Puebla,2024,1,2024T1,2024-03-31,171.78,10.53
21,Puebla,2024,2,2024T2,2024-06-30,177.66,12.34
21,Puebla,2024,3,2024T3,2024-09-30,182.06,12.72
21,Puebla,2024,4,2024T4,2024-12-31,184.74,11.83
21,Puebla,2025,1,2025T1,2025-03-31,188.64,9.81
21,Puebla,2025,2,2025T2,2025-06-30,193.06,8.67
21,Puebla,2025,3,2025T3,2025-09-30,197.19,8.31
21,Puebla,2025,4,2025T4,2025-12-31,201.58,9.12
21,Puebla,2026,1,2026T1,2026-03-31,205.79,9.09
21,Puebla,2026,2,2026T2,2026-06-30,209.08,8.3
22,Querétaro,2005,1,2005T1,2005-03-31,48.23,
22,Querétaro,2005,2,2005T2,2005-06-30,51.1,
22,Querétaro,2005,3,2005T3,2005-09-30,52.09,
22,Querétaro,2005,4,2005T4,2005-12-31,52.08,
